SerialID,Source,orgSerial,Grade,GradeName,Lesson,DifficultyLevel,DifficultyName,Question,A,B,C,D,Explanation,GPT-4o-mini,GPT-4o-mini-Correct,GPT4o-mini-Lesson
6425,الصفوف الدراسية,486,7,الصف الأول الإعدادي,بناء الفعل للمجهول,3,صعب,حدِّد المختلف فيما يلي:,ما يحدث لألف (ينال) عند بنائه للمجهول,ما يحدث لألف (أراد) عند بنائه للمجهول,ما يحدث لألف (قال) عند بنائه للمجهول,ما يحدث لألف (أزال) عند بنائه للمجهول,الأفعال الماضية (أراد – قال – أزال) عند بنائها للمجهول يُقلَب الألف فيها جميعًا إلى ياء – أمَّا الفعل المضارع (ينال) فإنَّ ألفه تبقى كما هي عند بنائه للمجهول.,قواعد نظرية,,
6426,الصفوف الدراسية,474,7,الصف الأول الإعدادي,بناء الفعل للمجهول,3,صعب,كُوفِئ أخوك خالد. بإعادة بناء هذه الجملة للمعلوم تصبح الجملة:,كافأ المعلِّم أخاكَ خالدًا,كافأ المعلِّم أخاكَ خالد,كافأ المعلِّم أخوكَ خالد,كافأ المعلِّم أخيكَ خالدًا,الأسماء الخمسة تُنصَب بالألف.,تطبيقي,,
6427,الصفوف الدراسية,463,7,الصف الأول الإعدادي,بناء الفعل للمجهول,3,صعب,إذا كان الفعل الماضي المراد بناؤه للمجهول رباعيًّا، والثاني ألف:,تُقلَب إلى واو,تُقلَب إلى ياء,تُترَك كما هي,تقلب إلى ضمة,إذا كان الفعل الماضي المراد بناؤه للمجهول رباعيًّا والثاني ألف، تُقلَب الألف إلى واو.,قواعد نظرية,,
6428,الصفوف الدراسية,465,7,الصف الأول الإعدادي,بناء الفعل للمجهول,3,صعب,استخرجت الدولة البترول. عند بناء هذه الجملة للمجهول تصبح:,اُستُخرِج البترول (بضمِّ أوَّل وثالث الفعل وكسر ما قبل آخره),اُستُخرَجت البترول (بضمِّ أوَّل وثالث الفعل وفتح ما قبل آخره),اُسُتخرِج البترول (بضمِّ أوَّل وثاني الفعل وكسر ما قبل آخره),اُستُخرِجت الدولة البترول (بضمِّ أوَّل وثالث الفعل وكسر ما قبل آخره),إذا كان الفعل المراد بناؤه للمجهول خماسيًّا أو سداسيًّا مبدوءًا بألف وصل، نضمُّ الحرفَين الأول والثالث، ونكسر ما قبل الآخر.,تطبيقي,,
6429,الصفوف الدراسية,496,7,الصف الأول الإعدادي,بناء الفعل للمجهول,3,صعب,حدِّد المختلف فيما يلي:,نوع التَّاء في: (أقيمت) مدينة,نوع التَّاء في: (كُرِّمت) في الحفل,نوع التَّاء في: (عُولِجتُ),نوع التَّاء في: (أصبت) في حادث,التَّاء في جميع الأفعال المبنيَّة للمجهول الواردة هي تاء الفاعل المتحرِّكة (وتُعرَب فيها جميعًا نائب فاعلٍ) – أمَّا التَّاء في الفعل المبنيِّ للمجهول (أُقِيمت)، فهي تاء التَّأنيث (ولا محلَّ لها من الإعراب).,قواعد نظرية,,
6430,الصفوف الدراسية,470,7,الصف الأول الإعدادي,بناء الفعل للمجهول,3,صعب,يُقال الحق. إذا أعدنا بناء هذه الجملة للمعلوم فإننا نقول:,يقول الرجلُ (بضمِّ اللَّام) الحقَّ,يقول الرجلَ (بفتح اللَّام) الحقَّ,يقال الرجلُ (بضمِّ اللَّأم) الحقّ,يقال الرجلَ (بفتح اللَّام) الحقّ,إذا أعدنا بناء هذه الجملة للمعلوم فإننا نقول: يقول الرجلُ (فاعل مرفوع) الحقَّ (مفعول به منصوب).,تطبيقي,,
6431,الصفوف الدراسية,494,7,الصف الأول الإعدادي,بناء الفعل للمجهول,3,صعب,حدِّد المختلف فيما يلي:,ضمُّ الأوَّل وفتح ما قبل الآخر عند البناء للمجهول,ضمُّ الأوَّل وكسر ما قبل الآخر عند البناء للمجهول,ضمُّ الأوَّل والثَّاني وكسر ما قبل الآخر عند البناء للمجهول,ضمُّ الأوَّل والثَّالث وكسر ما قبل الآخر عند البناء للمجهول,(ضمُّ الأوَّل وكسر ما قبل الآخر - ضمُّ الأوَّل والثَّاني وكسر ما قبل الآخر - ضمُّ الأوَّل والثَّالث وكسر ما قبل الآخر) كلُّ ذلك يحدث للماضي فقط عند بنائه للمجهول – أمَّا (ضمُّ الأوَّل وفتح ما قبل الآخر) فهو ما يحدث للمضارع عند بنائه للمجهول.,قواعد نظرية,,
6432,الصفوف الدراسية,492,7,الصف الأول الإعدادي,بناء الفعل للمجهول,3,صعب,حدِّد المختلف فيما يلي:,طريقة بناء الفعل للمجهول في (أشرب الماء),طريقة بناء الفعل للمجهول في (أنزَلَ الله القرآن),طريقة بناء الفعل للمجهول في (أقام أهل القرية مسجدا),طريقة بناء الفعل للمجهول في (أفاد المعلم التلاميذ),(أنزَلَ بفتح الزَّاي واللَّام – أقام – أفاد)، كلُّها أفعالٌ ماضيةٌ، ولذا يُضَمُّ أوَّلها، ويُكسَر ما قبل آخرها، عند بنائها للمجهول – أمَّا (أشرب)، فإنَّه فعلٌ مضارعٌ، ولذا يُضَمُّ أوَّله، ويُفتَح ما قبل آخره، عند بنائه للمجهول.,قواعد نظرية,,
6433,الصفوف الدراسية,475,7,الصف الأول الإعدادي,بناء الفعل للمجهول,3,صعب,قطفتُ زهرتَين (بتسكين فاء الفعل). بحذف الفاعل تصبح الجملة:,قُطِفت زهرتان (بفتح فاء الفعل),قُطِفت زهرتَين (بتسكين فاء الفعل),قُطِف زهرتان,قُطِف زهرتَين,الصواب: قُطِفت زهرتان (تاء التَّأنيث).,تطبيقي,,
6434,الصفوف الدراسية,508,7,الصف الأول الإعدادي,بناء الفعل للمجهول,3,صعب,أعان الغني الفقير. ببناء الجملة للمجهول نقول:,أُعِينَ (بفتح النون) الفقيرُ (بالضم),أُعِينُ (بضم النون) الفقيرُ (بالضم),أُعِينُ (بضم النون) الفقيرَ (بالفتح),يُعان الفقيرُ (بالضم),عند بناء الماضي للمجهول، نضمُّ الحرف الأوَّل، ونكسر ما قبل الآخر، فإذا كان ما قبل الآخر ألفًا تُقلَب إلى ياءٍ.,تطبيقي,,
6435,الصفوف الدراسية,555,7,الصف الأول الإعدادي,همزة القطع، وألف الوصل,1,سهل,....... المجتهد جائزة.,أخذ (بهمزة قطع),اخذ (بألف وصل),آخذ (بهمزة مدٍّ),غير ذلك,الفعل الماضي الثلاثي يبدأ بهمزة قطع.,تطبيقي,,
6436,الصفوف الدراسية,556,7,الصف الأول الإعدادي,همزة القطع، وألف الوصل,1,سهل,كل الحروف تبدأ بهمزة قطع، ما عدا .......,(أل) التَّعريف,إلى,أن,إلى,كل الحروف تبدأ بهمزة قطع، ما عدا (أل) التعريف.,قواعد نظرية,,
6437,الصفوف الدراسية,569,7,الصف الأول الإعدادي,همزة القطع، وألف الوصل,1,سهل,و ...... الله لأنصرن الحق. التكملة المناسبة:,ايم (بألف الوصل),أيم (بهمزة القطع),أَيم (بهمزة القطع),أَيْمُ (بهمزة القطع),(ايم الله) تبدأ بألف وصلٍ.,تطبيقي,,
6438,الصفوف الدراسية,647,7,الصف الأول الإعدادي,همزة القطع، وألف الوصل,2,متوسط الصعوبة,يبدأ (استيراد) بألف وصل لأنه:,مصدر سداسي,مصدر خماسي,فعل خماسي,فعل سداسي,الفعل الماضي السُّداسيُّ وأمره ومصدره يبدأ بألف وصلٍ.,قواعد نظرية,,
6439,الصفوف الدراسية,637,7,الصف الأول الإعدادي,همزة القطع، وألف الوصل,2,متوسط الصعوبة,حدِّد المختلف فيما يلي:,إبتسام [همزة قطع – ألف وصل ],ارتفاع [همزة قطع – ألف وصل ],استماع [همزة قطع – ألف وصل ],اشتمال [همزة قطع – ألف وصل ],كلُّ ما ورد مصادر خماسيَّة تبدأ بألف وصلٍ – أمَّا المصدر الخماسيُّ (إبتسام) فلا يُكتَب بهمزة قطعٍ كما ورد إلا إذا ورد كعَلَمٍ مؤنَّثٍ.,قواعد نظرية,,
6440,الصفوف الدراسية,634,7,الصف الأول الإعدادي,همزة القطع، وألف الوصل,2,متوسط الصعوبة,حدِّد المختلف فيما يلي:,المصدر السُّداسيُّ [يبدأ بهمزة قطع أم ألف وصل؟ ],المصدر الرُّباعيُّ [يبدأ بهمزة قطع أم ألف وصل؟ ],الماضي الثُّلاثيُّ [يبدأ بهمزة قطع أم ألف وصل؟ ],المضارع المبدوء بهمزة [يبدأ بهمزة قطع أم ألف وصل؟ ],وحده (المصدر السُّداسيُّ) ممَّا ذُكِر يبدأ بألف وصلٍ – أمَّا (المصدر الرُّباعيُّ  - الماضي الثُّلاثيُّ  - المضارع المبدوء بهمزة) فكلُّها تبدأ بهمزة قطعٍ.,قواعد نظرية,,
6441,الصفوف الدراسية,650,7,الصف الأول الإعدادي,همزة القطع، وألف الوصل,2,متوسط الصعوبة,يبدأ (اكتفاء) بألف وصل لأنها:,مصدر خماسي,مصدر سداسي,فعل خماسي,فعل سداسي,الفعل الماضي الخماسيُّ وأمره ومصدره يبدأ بألف وصلٍ.,قواعد نظرية,,
6442,الصفوف الدراسية,655,7,الصف الأول الإعدادي,همزة القطع، وألف الوصل,2,متوسط الصعوبة,اتق الله يرزقك. (اتق) يبدأ بألف وصل لأنه:,أمر من الخماسي,أمر من الرباعي,أمر من الثلاثي,أمر من السداسي,الماضي من (اتَّقِ) هو الفعل الخماسيُّ (اتَّقى) بتضعيف التَّاء.,قواعد نظرية,,
6443,الصفوف الدراسية,656,7,الصف الأول الإعدادي,همزة القطع، وألف الوصل,2,متوسط الصعوبة,جملة واحدة مما يلي صحيحة:,احترمت (بألف وصل) ذا الرأي السديد,إحترمت (بهمزة قطع) ذا الرأي السديد,احترمت (بألف وصل) ذي الرأي السديد,إحترمت (بهمزة قطع) ذي الرأي السديد,الماضي الخماسيُّ يبدأ بألف وصلٍ، والأسماء الخمسة تُرفَع بالواو وتُنصَب وتُجَرُّ بالياء.,تطبيقي,,
6444,الصفوف الدراسية,628,7,الصف الأول الإعدادي,همزة القطع، وألف الوصل,2,متوسط الصعوبة,عليكَ بالاعتماد على الله. كلمة (الاعتماد) مبدوءة بألف وصل؛ لأنها ....,مصدر خماسيٌّ,مصدر رباعيٌّ,مصدر سداسيٌّ,فعل ماضٍ سداسيٌّ,كلمة (الاعتماد) مصدر خماسيٌّ، وفعلها: اعتمد.,قواعد نظرية,,
